bootstrap_interaction
0.0800656598027909
0.08688436349828033
0.08937150863436061
0.09131494877427027
0.09450123328441673
0.049265213822414444
0.09036025956449889
0.0735370177396042
0.02955125818147386
0.06882769472325478
0.12193516865993281
0.0955719640693522
0.06529998400520187
0.03776302003085941
0.10305027018304924
0.09514350987535491
0.06438560865580212
0.08971776705881773
0.08938033466682171
0.05603749833074867
0.10558337739484347
0.11360345224895718
0.08997665631951446
0.06192193988540695
0.07118953091438096
0.06973884874021663
0.04945324206729751
0.055388315362636
0.043965654744879346
0.04932632831180095
0.1291378158080445
0.1199327098373113
0.04466623134143599
0.030787595053319183
0.05343759925850711
0.07327479041809293
0.04965310611854867
0.0642352838065563
0.05242723070285804
0.04846472864880691
0.07064219023841456
0.09727426583832688
0.10984886114920334
0.05170119287800956
0.0705178015451643
0.09494115564420236
0.07698835548239613
0.04172582845012629
0.07345083376631456
0.07824381332337882
0.022838274203721642
0.062246839798814624
0.05871545783326071
0.06715542970775168
0.09614276530665211
0.059746639248384636
0.07397325350538753
0.10120725787821372
0.025004717689296907
0.08683721921852039
0.08868368061310761
0.14129012109864592
0.045342377722274674
0.05334450553005965
0.07868871583409065
0.06271226018188036
0.03925219983155959
0.058358464845955194
0.08984387309228037
0.08270931035234341
0.04606417979771771
0.05551490412703097
0.08157676362677224
0.06848458236491595
0.0961093908094679
0.12054331557087838
0.057269324699780744
0.1174866809489975
0.09069938957888501
0.06394517165441171
0.04875910743259193
0.06363383165042069
0.09134127635272837
0.04778691729220752
0.05314117868416435
0.06190387044396506
0.08731560544703154
0.04212505124752963
0.12332388405172823
0.05660509785105816
0.09918167530379829
0.03569042963161706
0.0939335719623765
0.08091642807182964
0.10254890322081889
0.03563406490158971
0.04792046127455818
0.08980495509484299
0.06875938046267205
0.05371818065337808
0.05814881530103222
0.04083211529593722
0.08914489575222329
0.15548590477791147
0.09537473798441565
0.049409974197472395
0.09827834888628861
0.0945133861991525
0.06774417102341623
0.07630394804342577
0.07987124405212642
0.08260715949436293
0.08923743877538626
0.09782937382169166
0.08217139063885959
0.023990432398496964
0.07637053432724383
0.0303595602848884
0.12337646851826112
0.1176454048090475
0.06550101996892632
0.03799292083429995
0.07933755860517433
0.0583889065687041
0.07177321866962594
0.03591083206154022
0.057776241188902455
0.0643609516975151
0.07008546705430019
0.058266231852065586
0.06713672706356777
0.09510296366152493
0.08461909263032408
0.0733932988989292
0.03861395348165386
0.04785389289587261
0.10249209586983399
0.08262789542025739
0.08724707957115863
0.06490182700343494
0.08661953743531636
0.05096580725291189
0.09482189911315331
0.10951317204738142
0.0630162140988969
0.07242502226532088
0.04343991757359189
0.13010366625844305
0.060674153307859524
0.08061544064521498
0.044331804415588705
0.0949061355739913
0.04754679332242917
0.06364865686488086
0.08770889994787534
0.11650512346235642
0.09076165512719447
0.13941261931123272
0.10699531238079651
0.025812430412165965
0.08090058650643916
0.1056525980769345
0.05098505735723202
0.09049538054301653
0.09880955604536212
0.06202909231462728
0.03812876764294004
0.09194994113844557
0.08508129295638955
0.11898279713550353
0.08662719290775223
0.1071716755458284
0.0500420375770082
0.07126859658868778
0.09400247651263105
0.06691045060332601
0.09162821033405133
0.0922581147812479
0.05207220342036201
0.08981934600487185
0.036134620627024105
0.09397768482314095
0.08458525552350638
