scenario,severity,repeat,class_label,class_name,precision,recall,f1,support
relative_gaussian_noise,0.02,14,1,Normal mode,0.9911504424778761,0.15321477428180574,0.26540284360189575,731
relative_gaussian_noise,0.02,14,2,Partial discharge,0.631578947368421,0.9473684210526315,0.7578947368421053,38
relative_gaussian_noise,0.02,14,3,Low energy discharge,0.06853146853146853,1.0,0.12827225130890052,49
relative_gaussian_noise,0.02,14,4,Low-temperature overheating,0.4666666666666667,0.08536585365853659,0.14432989690721648,82
relative_gaussian_noise,0.02,15,1,Normal mode,1.0,0.17510259917920656,0.2980209545983702,731
relative_gaussian_noise,0.02,15,2,Partial discharge,0.6428571428571429,0.9473684210526315,0.7659574468085106,38
relative_gaussian_noise,0.02,15,3,Low energy discharge,0.06930693069306931,1.0,0.12962962962962962,49
relative_gaussian_noise,0.02,15,4,Low-temperature overheating,0.4444444444444444,0.04878048780487805,0.08791208791208792,82
relative_gaussian_noise,0.02,16,1,Normal mode,1.0,0.16142270861833105,0.2779740871613663,731
relative_gaussian_noise,0.02,16,2,Partial discharge,0.5967741935483871,0.9736842105263158,0.74,38
relative_gaussian_noise,0.02,16,3,Low energy discharge,0.06741573033707865,0.9795918367346939,0.12614980289093297,49
relative_gaussian_noise,0.02,16,4,Low-temperature overheating,0.375,0.036585365853658534,0.06666666666666667,82
relative_gaussian_noise,0.02,17,1,Normal mode,1.0,0.15321477428180574,0.265717674970344,731
relative_gaussian_noise,0.02,17,2,Partial discharge,0.6545454545454545,0.9473684210526315,0.7741935483870968,38
relative_gaussian_noise,0.02,17,3,Low energy discharge,0.06767955801104972,1.0,0.12677878395860284,49
relative_gaussian_noise,0.02,17,4,Low-temperature overheating,0.3333333333333333,0.036585365853658534,0.06593406593406594,82
relative_gaussian_noise,0.02,18,1,Normal mode,1.0,0.1600547195622435,0.2759433962264151,731
relative_gaussian_noise,0.02,18,2,Partial discharge,0.6481481481481481,0.9210526315789473,0.7608695652173914,38
relative_gaussian_noise,0.02,18,3,Low energy discharge,0.06815020862308763,1.0,0.12760416666666666,49
relative_gaussian_noise,0.02,18,4,Low-temperature overheating,0.5,0.06097560975609756,0.10869565217391304,82
relative_gaussian_noise,0.02,19,1,Normal mode,0.991869918699187,0.16689466484268126,0.2857142857142857,731
relative_gaussian_noise,0.02,19,2,Partial discharge,0.6271186440677966,0.9736842105263158,0.7628865979381443,38
relative_gaussian_noise,0.02,19,3,Low energy discharge,0.06950354609929078,1.0,0.129973474801061,49
relative_gaussian_noise,0.02,19,4,Low-temperature overheating,0.38461538461538464,0.06097560975609756,0.10526315789473684,82
relative_gaussian_noise,0.05,0,1,Normal mode,1.0,0.09165526675786594,0.16791979949874686,731
relative_gaussian_noise,0.05,0,2,Partial discharge,0.5070422535211268,0.9473684210526315,0.6605504587155964,38
relative_gaussian_noise,0.05,0,3,Low energy discharge,0.06472919418758256,1.0,0.12158808933002481,49
relative_gaussian_noise,0.05,0,4,Low-temperature overheating,0.2,0.012195121951219513,0.022988505747126436,82
relative_gaussian_noise,0.05,1,1,Normal mode,1.0,0.08344733242134063,0.15404040404040403,731
relative_gaussian_noise,0.05,1,2,Partial discharge,0.4782608695652174,0.868421052631579,0.616822429906542,38
relative_gaussian_noise,0.05,1,3,Low energy discharge,0.06413612565445026,1.0,0.12054120541205413,49
relative_gaussian_noise,0.05,1,4,Low-temperature overheating,0.3333333333333333,0.024390243902439025,0.045454545454545456,82
relative_gaussian_noise,0.05,2,1,Normal mode,1.0,0.08071135430916553,0.14936708860759493,731
relative_gaussian_noise,0.05,2,2,Partial discharge,0.532258064516129,0.868421052631579,0.66,38
relative_gaussian_noise,0.05,2,3,Low energy discharge,0.06330749354005168,1.0,0.11907654921020656,49
relative_gaussian_noise,0.05,2,4,Low-temperature overheating,0.6,0.036585365853658534,0.06896551724137931,82
relative_gaussian_noise,0.05,3,1,Normal mode,1.0,0.07660738714090287,0.1423125794155019,731
relative_gaussian_noise,0.05,3,2,Partial discharge,0.5142857142857142,0.9473684210526315,0.6666666666666666,38
relative_gaussian_noise,0.05,3,3,Low energy discharge,0.06388526727509779,1.0,0.12009803921568628,49
relative_gaussian_noise,0.05,3,4,Low-temperature overheating,0.42857142857142855,0.036585365853658534,0.06741573033707865,82
relative_gaussian_noise,0.05,4,1,Normal mode,1.0,0.08344733242134063,0.15404040404040403,731
relative_gaussian_noise,0.05,4,2,Partial discharge,0.5454545454545454,0.9473684210526315,0.6923076923076923,38
relative_gaussian_noise,0.05,4,3,Low energy discharge,0.06380208333333333,1.0,0.11995104039167687,49
relative_gaussian_noise,0.05,4,4,Low-temperature overheating,0.4,0.024390243902439025,0.04597701149425287,82
relative_gaussian_noise,0.05,5,1,Normal mode,1.0,0.09028727770177838,0.1656210790464241,731
relative_gaussian_noise,0.05,5,2,Partial discharge,0.5217391304347826,0.9473684210526315,0.6728971962616822,38
relative_gaussian_noise,0.05,5,3,Low energy discharge,0.06282722513089005,0.9795918367346939,0.11808118081180811,49
relative_gaussian_noise,0.05,5,4,Low-temperature overheating,1.0,0.012195121951219513,0.024096385542168676,82
relative_gaussian_noise,0.05,6,1,Normal mode,1.0,0.08207934336525308,0.15170670037926676,731
relative_gaussian_noise,0.05,6,2,Partial discharge,0.5072463768115942,0.9210526315789473,0.6542056074766355,38
relative_gaussian_noise,0.05,6,3,Low energy discharge,0.06380208333333333,1.0,0.11995104039167687,49
relative_gaussian_noise,0.05,6,4,Low-temperature overheating,0.3333333333333333,0.012195121951219513,0.023529411764705882,82
relative_gaussian_noise,0.05,7,1,Normal mode,1.0,0.08618331053351573,0.15869017632241814,731
relative_gaussian_noise,0.05,7,2,Partial discharge,0.5573770491803278,0.8947368421052632,0.6868686868686869,38
relative_gaussian_noise,0.05,7,3,Low energy discharge,0.06347150259067358,1.0,0.11936662606577345,49
relative_gaussian_noise,0.05,7,4,Low-temperature overheating,0.25,0.012195121951219513,0.023255813953488372,82
relative_gaussian_noise,0.05,8,1,Normal mode,1.0,0.1012311901504788,0.18385093167701863,731
relative_gaussian_noise,0.05,8,2,Partial discharge,0.4852941176470588,0.868421052631579,0.6226415094339622,38
relative_gaussian_noise,0.05,8,3,Low energy discharge,0.06481481481481481,1.0,0.12173913043478261,49
relative_gaussian_noise,0.05,8,4,Low-temperature overheating,0.0,0.0,0.0,82
relative_gaussian_noise,0.05,9,1,Normal mode,1.0,0.09028727770177838,0.1656210790464241,731
relative_gaussian_noise,0.05,9,2,Partial discharge,0.5625,0.9473684210526315,0.7058823529411765,38
relative_gaussian_noise,0.05,9,3,Low energy discharge,0.06266318537859007,0.9795918367346939,0.11779141104294479,49
relative_gaussian_noise,0.05,9,4,Low-temperature overheating,0.5,0.024390243902439025,0.046511627906976744,82
relative_gaussian_noise,0.05,10,1,Normal mode,1.0,0.09986320109439124,0.18159203980099503,731
relative_gaussian_noise,0.05,10,2,Partial discharge,0.4857142857142857,0.8947368421052632,0.6296296296296297,38
relative_gaussian_noise,0.05,10,3,Low energy discharge,0.0650730411686587,1.0,0.12219451371571072,49
relative_gaussian_noise,0.05,10,4,Low-temperature overheating,0.5,0.024390243902439025,0.046511627906976744,82
relative_gaussian_noise,0.05,11,1,Normal mode,1.0,0.08755129958960328,0.1610062893081761,731
relative_gaussian_noise,0.05,11,2,Partial discharge,0.5396825396825397,0.8947368421052632,0.6732673267326733,38
relative_gaussian_noise,0.05,11,3,Low energy discharge,0.06363636363636363,1.0,0.11965811965811966,49
relative_gaussian_noise,0.05,11,4,Low-temperature overheating,0.0,0.0,0.0,82
relative_gaussian_noise,0.05,12,1,Normal mode,1.0,0.07934336525307797,0.14702154626108999,731
relative_gaussian_noise,0.05,12,2,Partial discharge,0.5,0.8947368421052632,0.6415094339622641,38
relative_gaussian_noise,0.05,12,3,Low energy discharge,0.06371911573472042,1.0,0.1198044009779951,49
relative_gaussian_noise,0.05,12,4,Low-temperature overheating,0.6,0.036585365853658534,0.06896551724137931,82
relative_gaussian_noise,0.05,13,1,Normal mode,1.0,0.07387140902872777,0.1375796178343949,731
relative_gaussian_noise,0.05,13,2,Partial discharge,0.5223880597014925,0.9210526315789473,0.6666666666666666,38
relative_gaussian_noise,0.05,13,3,Low energy discharge,0.06363636363636363,1.0,0.11965811965811966,49
relative_gaussian_noise,0.05,13,4,Low-temperature overheating,0.3333333333333333,0.036585365853658534,0.06593406593406594,82
relative_gaussian_noise,0.05,14,1,Normal mode,1.0,0.08481532147742818,0.15636822194199243,731
relative_gaussian_noise,0.05,14,2,Partial discharge,0.5076923076923077,0.868421052631579,0.6407766990291263,38
relative_gaussian_noise,0.05,14,3,Low energy discharge,0.0625,0.9795918367346939,0.1175030599755202,49
relative_gaussian_noise,0.05,14,4,Low-temperature overheating,0.4,0.024390243902439025,0.04597701149425287,82
relative_gaussian_noise,0.05,15,1,Normal mode,0.9841269841269841,0.08481532147742818,0.1561712846347607,731
relative_gaussian_noise,0.05,15,2,Partial discharge,0.49295774647887325,0.9210526315789473,0.6422018348623854,38
relative_gaussian_noise,0.05,15,3,Low energy discharge,0.06430446194225722,1.0,0.12083847102342787,49
relative_gaussian_noise,0.05,15,4,Low-temperature overheating,0.5,0.024390243902439025,0.046511627906976744,82
relative_gaussian_noise,0.05,16,1,Normal mode,1.0,0.09439124487004104,0.1725,731
relative_gaussian_noise,0.05,16,2,Partial discharge,0.5294117647058824,0.9473684210526315,0.6792452830188679,38
relative_gaussian_noise,0.05,16,3,Low energy discharge,0.06307490144546649,0.9795918367346939,0.11851851851851852,49
relative_gaussian_noise,0.05,16,4,Low-temperature overheating,0.0,0.0,0.0,82
relative_gaussian_noise,0.05,17,1,Normal mode,1.0,0.07523939808481532,0.13994910941475827,731
relative_gaussian_noise,0.05,17,2,Partial discharge,0.4788732394366197,0.8947368421052632,0.6238532110091743,38
relative_gaussian_noise,0.05,17,3,Low energy discharge,0.0622568093385214,0.9795918367346939,0.11707317073170732,49
relative_gaussian_noise,0.05,17,4,Low-temperature overheating,0.6666666666666666,0.024390243902439025,0.047058823529411764,82
relative_gaussian_noise,0.05,18,1,Normal mode,1.0,0.09028727770177838,0.1656210790464241,731
relative_gaussian_noise,0.05,18,2,Partial discharge,0.546875,0.9210526315789473,0.6862745098039216,38
relative_gaussian_noise,0.05,18,3,Low energy discharge,0.06371911573472042,1.0,0.1198044009779951,49
relative_gaussian_noise,0.05,18,4,Low-temperature overheating,0.0,0.0,0.0,82
relative_gaussian_noise,0.05,19,1,Normal mode,1.0,0.1012311901504788,0.18385093167701863,731
relative_gaussian_noise,0.05,19,2,Partial discharge,0.49295774647887325,0.9210526315789473,0.6422018348623854,38
relative_gaussian_noise,0.05,19,3,Low energy discharge,0.06550802139037433,1.0,0.12296110414052698,49
relative_gaussian_noise,0.05,19,4,Low-temperature overheating,0.2857142857142857,0.024390243902439025,0.0449438202247191,82
relative_gaussian_noise,0.1,0,1,Normal mode,1.0,0.06703146374829001,0.12564102564102564,731
relative_gaussian_noise,0.1,0,2,Partial discharge,0.43037974683544306,0.8947368421052632,0.5811965811965812,38
relative_gaussian_noise,0.1,0,3,Low energy discharge,0.06363636363636363,1.0,0.11965811965811966,49
relative_gaussian_noise,0.1,0,4,Low-temperature overheating,0.0,0.0,0.0,82
relative_gaussian_noise,0.1,1,1,Normal mode,1.0,0.06429548563611491,0.12082262210796915,731
relative_gaussian_noise,0.1,1,2,Partial discharge,0.4430379746835443,0.9210526315789473,0.5982905982905983,38
relative_gaussian_noise,0.1,1,3,Low energy discharge,0.06217616580310881,0.9795918367346939,0.11693057247259439,49
relative_gaussian_noise,0.1,1,4,Low-temperature overheating,0.5,0.012195121951219513,0.023809523809523808,82
relative_gaussian_noise,0.1,2,1,Normal mode,1.0,0.06566347469220246,0.12323491655969192,731
relative_gaussian_noise,0.1,2,2,Partial discharge,0.44594594594594594,0.868421052631579,0.5892857142857143,38
relative_gaussian_noise,0.1,2,3,Low energy discharge,0.06322580645161291,1.0,0.11893203883495146,49
relative_gaussian_noise,0.1,2,4,Low-temperature overheating,0.6666666666666666,0.024390243902439025,0.047058823529411764,82
relative_gaussian_noise,0.1,3,1,Normal mode,1.0,0.06566347469220246,0.12323491655969192,731
relative_gaussian_noise,0.1,3,2,Partial discharge,0.49295774647887325,0.9210526315789473,0.6422018348623854,38
relative_gaussian_noise,0.1,3,3,Low energy discharge,0.06290115532734275,1.0,0.11835748792270531,49
relative_gaussian_noise,0.1,3,4,Low-temperature overheating,0.5,0.012195121951219513,0.023809523809523808,82
relative_gaussian_noise,0.1,4,1,Normal mode,1.0,0.06155950752393981,0.11597938144329897,731
relative_gaussian_noise,0.1,4,2,Partial discharge,0.4473684210526316,0.8947368421052632,0.5964912280701754,38
relative_gaussian_noise,0.1,4,3,Low energy discharge,0.06290115532734275,1.0,0.11835748792270531,49
relative_gaussian_noise,0.1,4,4,Low-temperature overheating,0.0,0.0,0.0,82
relative_gaussian_noise,0.1,5,1,Normal mode,1.0,0.06292749658002736,0.11840411840411841,731
relative_gaussian_noise,0.1,5,2,Partial discharge,0.4657534246575342,0.8947368421052632,0.6126126126126126,38
relative_gaussian_noise,0.1,5,3,Low energy discharge,0.06161745827984596,0.9795918367346939,0.11594202898550725,49
relative_gaussian_noise,0.1,5,4,Low-temperature overheating,0.5,0.012195121951219513,0.023809523809523808,82
relative_gaussian_noise,0.1,6,1,Normal mode,1.0,0.07797537619699042,0.1446700507614213,731
relative_gaussian_noise,0.1,6,2,Partial discharge,0.43037974683544306,0.8947368421052632,0.5811965811965812,38
relative_gaussian_noise,0.1,6,3,Low energy discharge,0.06438896189224705,1.0,0.12098765432098765,49
relative_gaussian_noise,0.1,6,4,Low-temperature overheating,0.0,0.0,0.0,82
relative_gaussian_noise,0.1,7,1,Normal mode,1.0,0.06976744186046512,0.13043478260869565,731
relative_gaussian_noise,0.1,7,2,Partial discharge,0.4925373134328358,0.868421052631579,0.6285714285714286,38
relative_gaussian_noise,0.1,7,3,Low energy discharge,0.06298200514138817,1.0,0.1185006045949214,49
relative_gaussian_noise,0.1,7,4,Low-temperature overheating,0.75,0.036585365853658534,0.06976744186046512,82
relative_gaussian_noise,0.1,8,1,Normal mode,1.0,0.060191518467852256,0.1135483870967742,731
relative_gaussian_noise,0.1,8,2,Partial discharge,0.4533333333333333,0.8947368421052632,0.6017699115044248,38
relative_gaussian_noise,0.1,8,3,Low energy discharge,0.06161745827984596,0.9795918367346939,0.11594202898550725,49
relative_gaussian_noise,0.1,8,4,Low-temperature overheating,0.0,0.0,0.0,82
relative_gaussian_noise,0.1,9,1,Normal mode,1.0,0.07250341997264022,0.13520408163265307,731
relative_gaussian_noise,0.1,9,2,Partial discharge,0.4583333333333333,0.868421052631579,0.6,38
relative_gaussian_noise,0.1,9,3,Low energy discharge,0.06355382619974059,1.0,0.11951219512195121,49
relative_gaussian_noise,0.1,9,4,Low-temperature overheating,0.75,0.036585365853658534,0.06976744186046512,82
relative_gaussian_noise,0.1,10,1,Normal mode,1.0,0.06976744186046512,0.13043478260869565,731
relative_gaussian_noise,0.1,10,2,Partial discharge,0.4473684210526316,0.8947368421052632,0.5964912280701754,38
relative_gaussian_noise,0.1,10,3,Low energy discharge,0.06241872561768531,0.9795918367346939,0.11735941320293398,49
relative_gaussian_noise,0.1,10,4,Low-temperature overheating,0.25,0.012195121951219513,0.023255813953488372,82
relative_gaussian_noise,0.1,11,1,Normal mode,1.0,0.07797537619699042,0.1446700507614213,731
relative_gaussian_noise,0.1,11,2,Partial discharge,0.4931506849315068,0.9473684210526315,0.6486486486486487,38
relative_gaussian_noise,0.1,11,3,Low energy discharge,0.06371911573472042,1.0,0.1198044009779951,49
relative_gaussian_noise,0.1,11,4,Low-temperature overheating,1.0,0.012195121951219513,0.024096385542168676,82
relative_gaussian_noise,0.1,12,1,Normal mode,1.0,0.0533515731874145,0.1012987012987013,731
relative_gaussian_noise,0.1,12,2,Partial discharge,0.4230769230769231,0.868421052631579,0.5689655172413793,38
relative_gaussian_noise,0.1,12,3,Low energy discharge,0.06257982120051085,1.0,0.11778846153846154,49
relative_gaussian_noise,0.1,12,4,Low-temperature overheating,0.0,0.0,0.0,82
relative_gaussian_noise,0.1,13,1,Normal mode,1.0,0.06703146374829001,0.12564102564102564,731
relative_gaussian_noise,0.1,13,2,Partial discharge,0.47761194029850745,0.8421052631578947,0.6095238095238096,38
relative_gaussian_noise,0.1,13,3,Low energy discharge,0.06265984654731457,1.0,0.11793020457280386,49
relative_gaussian_noise,0.1,13,4,Low-temperature overheating,1.0,0.024390243902439025,0.047619047619047616,82
relative_gaussian_noise,0.1,14,1,Normal mode,1.0,0.07113543091655267,0.13282247765006386,731
relative_gaussian_noise,0.1,14,2,Partial discharge,0.4375,0.9210526315789473,0.5932203389830508,38
relative_gaussian_noise,0.1,14,3,Low energy discharge,0.0639686684073107,1.0,0.12024539877300613,49
relative_gaussian_noise,0.1,14,4,Low-temperature overheating,0.5,0.012195121951219513,0.023809523809523808,82
relative_gaussian_noise,0.1,15,1,Normal mode,1.0,0.07250341997264022,0.13520408163265307,731
relative_gaussian_noise,0.1,15,2,Partial discharge,0.44871794871794873,0.9210526315789473,0.603448275862069,38
relative_gaussian_noise,0.1,15,3,Low energy discharge,0.0639686684073107,1.0,0.12024539877300613,49
relative_gaussian_noise,0.1,15,4,Low-temperature overheating,0.0,0.0,0.0,82
relative_gaussian_noise,0.1,16,1,Normal mode,1.0,0.06839945280437756,0.12804097311139565,731
relative_gaussian_noise,0.1,16,2,Partial discharge,0.4473684210526316,0.8947368421052632,0.5964912280701754,38
relative_gaussian_noise,0.1,16,3,Low energy discharge,0.0622568093385214,0.9795918367346939,0.11707317073170732,49
relative_gaussian_noise,0.1,16,4,Low-temperature overheating,0.6666666666666666,0.024390243902439025,0.047058823529411764,82
relative_gaussian_noise,0.1,17,1,Normal mode,1.0,0.06976744186046512,0.13043478260869565,731
relative_gaussian_noise,0.1,17,2,Partial discharge,0.44155844155844154,0.8947368421052632,0.591304347826087,38
relative_gaussian_noise,0.1,17,3,Low energy discharge,0.06371911573472042,1.0,0.1198044009779951,49
relative_gaussian_noise,0.1,17,4,Low-temperature overheating,0.6666666666666666,0.024390243902439025,0.047058823529411764,82
relative_gaussian_noise,0.1,18,1,Normal mode,0.9795918367346939,0.06566347469220246,0.12307692307692308,731
relative_gaussian_noise,0.1,18,2,Partial discharge,0.4788732394366197,0.8947368421052632,0.6238532110091743,38
relative_gaussian_noise,0.1,18,3,Low energy discharge,0.06306306306306306,1.0,0.11864406779661017,49
relative_gaussian_noise,0.1,18,4,Low-temperature overheating,0.3333333333333333,0.012195121951219513,0.023529411764705882,82
relative_gaussian_noise,0.1,19,1,Normal mode,1.0,0.06429548563611491,0.12082262210796915,731
relative_gaussian_noise,0.1,19,2,Partial discharge,0.4666666666666667,0.9210526315789473,0.6194690265486725,38
relative_gaussian_noise,0.1,19,3,Low energy discharge,0.06322580645161291,1.0,0.11893203883495146,49
relative_gaussian_noise,0.1,19,4,Low-temperature overheating,0.3333333333333333,0.012195121951219513,0.023529411764705882,82
random_missing_timestamps,0.05,0,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
random_missing_timestamps,0.05,0,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
